Clave,Descripcion,PrecioPublico
25333,ECS61-SM-1 *K A-CHROMATIC SEALER-WHITE LITRO,"1,065.43"
25334,ECS67-SM-1 *K A-CHROMATIC SEALER-BLACK LITRO,"1,044.96"
25335,EH391-SM-500 *K GRAYMATIC CATALIZADOR MEDIO .500LT,847.92
25337,RMPLAST-1 MASILLA MULTIPLAST 65158 1KG,695.43
25341,REMACHADORA-1 REMACHADORA NEUMATICA PIEZA,"397,012.65"
25344,829573 MICRO ARRANCADOR DRIVE PRO 12V/24V PIEZA,"13,270.01"
25345,158TR-PPC-18R PINZA D/PRESION TIPO C D/18 C/MORDAZA 17415 PIEZA,668.13
25346,SX1071-SM-125 *K UNIVERSEL WASH PRIMER .125LT,223.42
25348,TCLE5 CLAVO ESTANDARD 5 PULG CABEZA KG,43.85
25349,3M36462-1 *K TIRA BLUE NET G80+ 70MMX10M PIEZA,42.9
25350,3M36463-1 *K TIRA BLUE NET G120+ 70MMX10M PIEZA,36.57
25351,VM4350-SM-GR *K VIVID RUBI 1GR,10.37
25352,37352502-SM-1 *K PRIMARIO DE RELLENO HS 2K 5250 NEGRO 1LT,"1,000.00"
25353,3344-SM-500 *K CATALIZADOR PARA PRIM RELLENO MS 3344 (FAST) .500LT,437.04
25354,3344-SM-250 *K CATALIZADOR PARA PRIM RELLENO MS 3344 (FAST) .250LT,242.8
25355,3344-SM-125 *K CATALIZADOR PARA PRIM RELLENO MS 3344 (FAST) .125LT,134.89
25356,YC006-19 PINT VINIL ANTIBACTERIAL MATE BLANCO RENZEL 19LT,"3,476.47"
25357,TPUDE1201 ESTUCHE C/PUNTA DE CRUZ LARGO 2 PULG PIEZA,8.05
25358,RTP240 465418- TANGIT TODA PRESION 240ML,147.4
25363,37352503-SM-500 *K PRIMARIO DE RELLENO HS 2K 5250 BLANCO .500LT,555.56
25368,TDIA400 DIABLOS DE CARGA DE 400 KG PIEZA,"2,083.33"
25369,3M36466-1 *K TIRA BLUE NET G220+ 70MMX10M PIEZA,36.57
25371,FILTROB5-1 FILTRO DE BOLSA 5 CABIDADES EXTRACCION-INYECCION PIEZA,"2,583.33"
25374,TRAF2 RAFIA CALIBRE 2 PIEZA,136.49
25375,"THIPE100 HILO PARA PESCA, ROLLO 100 M, CALIBRE 100 PIEZA",45.98
25376,158TR-MAN-25X MANGUERA 25 M 1/2 SUPER REFORZADA 4 CAPAS 19793,466.95
25377,2045-50 IMPERIAL WETORDRY 5.5PULG X 9PULG P2500 CJ 50PZ,"1,186.73"
25378,"ECLIA CLAVIJA BLINDADA, 2 POLOS, 3 HILOS PIEZA",23.7
25379,"ECODOS CONTACTO DUPLEX, 2 POLOS, 3 HILOS PIEZA",21.55
25380,"TLL19P LLAVE PARA MANGUERA, DE LATON, 130 PIEZA",70.4
25381,B812-12 TELA PEGAJOSA DYNATRON AMARILLO 3M CJ 12 PZ,442.92
25384,PGUPUP GUANTES DE ALGODÓN CON PUNTOS DE PVC PIEZA,33.05
25385,9042-1 ADITIVO PERMASOLID MAGENTA .100LT,301.67
25386,9043-1 ADITIVO PERMASOLID ROJO CLARO .100LT,301.67
25388,PACERO-1 PLASTIACERO R2-42 DEVCON JERINGA 25ML,99.47
25389,NOR04628-1 PUNTAS MEZCLADORAS SPEEDGRIP 7.3OZ VERDE BOLSA 6PZ,72.88
25390,TKB67255 LUBRICANTE TEKSPRAY AEROSOL CON 180/300G/ML,59.63
25391,MP282-SM-125 *K  SU HI BUILD 2K PRIMER SUR .125LT,90.64
25392,M125T50-SM-500 *K ADL MATECENTE MULTIUSOS .500LT,149.95
25393,TCASO3 CARETA PARA SOLDAR ERGONÓMICA PIEZA,208.33
25394,TLL193/4 LLAVE PARA MANGUERA - ENTRADA DE 3/4 PULG PZ,113.5
25395,"ECOPS CONTACTO INDUSTRIAL, PLÁSTICO, SIN PIEZA",27.28
25396,HTM12X90 TOR P/MADERA C/P PH GALV 12X90 PIEZA,3.03
25397,EADRP ADAPTADOR BARRA REDONDA A PLANA PIEZA,17.23
25398,"ECODOCHS CONTACTO DÚPLEX, CARA DE CHINO, LÍ PIEZA",45.98
25399,"ECLICH CLAVIJA BLINDADA, CARA DE CHINO PIEZA",22.98
25400,TPONY13 PORTA HERRAMIENTAS DE POLIESTER PIEZA,356.32
25401,VOLCE905 CARETA ELECTRONICA PARA SOLDAR PIEZA,808.65
25402,IW301-SM-125 *K IMLAR CATALIZADOR .125LT,101.65
25404,"TPANB2 PINTURA EN AEROSOL, NEGRO BRILLANTE TRUPER PIEZA",61.77
25405,"TPAPGR2 PINTURA EN AEROSOL, GRIS PRIMARIO TRUPER PIEZA",61.77
25406,37352503-SM-1 *K PRIMARIO DE RELLENO HS 2K 5250 BLANCO 1LT,"1,000.00"
25407,P500S07 ADL PERLA UNIV. EN POLVO VIOLETA 200GR,"1,008.47"
25409,TRD92 RUEDA PARA DIABLO 9 PULG DOBLE BALERO PIEZA,188.45
25410,P500XP04 ADL PERLA XIRALICA AZUL 100GR,"1,668.63"
25411,10141556 PISTOLA GRAVEDAD 3300 GTO 1.60 [GTO HVLP] PIEZA,"7,001.15"
25412,10141557 PISTOLA GRAVEDAD 3300 GTO 1.80 [GTO HVLP] PIEZA,"7,001.15"
25413,TPNT8 PRENSA DE HIERRO NODULAR PARA CARPINTERIA 8 PULG,466.95
25421,YC001-19 PINT VINIL ANTIBACTERIAL SATIN BLANCO RENZEL 19LT,"3,476.47"
25422,KL408-1 RESPALDO GRIP BK/PLATE W/5/8-11 PIEZA,504.38
25424,DEX1905 PEARL HOLDER PZ DESCONTINUADO,"1,736.31"
25425,DMD1617 TRACE BLUE .473 LT,656.96
25426,DMD1654 STELLAR GREEN .345LT,"1,389.37"
25427,DMD1655 SOLARIS RED .345LT,"1,383.68"
25428,DMD1619 BLUE VIOLET .946 LT,"1,355.71"
25429,DMD1657 SPARKLING TURQUOISE .345LT,"1,306.62"
25430,DMD1626 PHTHALO BLUE (MID SHADE) .946 LT,"2,098.29"
25431,DMD1658 AMETHYST DREAM .345LT,"1,382.71"
25432,DMD1660 FINE BLUE PEARL .946LT,"1,703.06"
25433,DMD1643 AMANECER TROPICAL .345 LT,"2,508.72"
25434,DMD1662 VIOLET PEARL .946LT,"1,425.29"
25435,DMD1646 TRACE WHITE .946 LT,"1,499.63"
25436,DMD1664 GREEN PEARL .946LT,"1,620.11"
25437,DMD1665 FROST BLUE PEARL .946LT,"1,144.45"
25438,DMD1648 BLUE BLACK .946 LT DESCONTINUADO,"1,537.05"
25439,DMD1667 BRIGHT WHITE PEARL .946LT,"1,430.58"
25440,DMD1650 RADIANT RED .345 LT,"1,389.53"
25441,DMD1668 RUSSET PEARL .946LT,"1,146.41"
25442,DMD1670 FINE WHITE PEARL .946LT,"1,659.16"
25443,DMD1652 SUNBEAM GOLD .345 LT,"1,384.56"
25444,DMD1671 FINE RUSSET PEARL .946LT,"1,481.62"
25445,DMD1672 FINE GOLD PEARL .946LT DESCONTINUADO,"1,137.29"
25446,DMD1653 GALAXY BLUE .345 LT,"1,461.28"
25447,DMD1699 LAKE BLUE ALUMINUM .946LT,"3,227.86"
25448,DMD1750 *K VIVID RED RUBY .118LT,"1,630.27"
25450,YCS-SM-19MI RENZEL ANTIBACTERIAL SATIN MEDIOS INTENSOS CUB 19 LT,"3,663.88"
25451,YCS-SM-19PC RENZEL ANTIBACTERIAL SATIN PASTELES CLAROS CUB 19 LT,"3,663.88"
25454,M587 BLUE ALUMINUM .946LT,"3,789.52"
25455,ALH931 ENDURECEDOR PARA BARNIZ PU ALTO VALOR .158LT,80.18
25456,ALH951 ENDURECEDOR PARA BARNIZ PU ALTO RENDIMIENTO .158LT,106.59
25457,ALC930 BARNIZ PU ALTO VALOR .788LT,159.48
25458,ALC950 BARNIZ PU ALTO RENDIMIENTO .788LT,214.48
25460,KITALC930 *K KIT TRANSPARENTE AUTOLUX ALC930,239.66
25461,KITALC950 *K KIT TRANSPARENTE AUTOLUX ALC950,321.07
25462,3M36468-1 *K TIRA BLUE NET G320+ 70MMX10M PIEZA,36.57
25466,30P128-SM-1 *K CATALIZADOR P/ PRIMARIO EXPOXICO PROCOR LITRO,347.55
25469,CPC-SM-360125A AUE360 ESMALT POLIURET REGULAR .125LT,103.38
25470,60P206-SM-1 *K PROCOR HP EPX80 BINDER PARA EPÓXICO 1LT,447.09
25472,PPGP-617 PISTOLA DE AIRE PARA PINTAR BOQUILLA PZ,808.75
25473,E-5289 SOPLADOR - AIR NOZZLE (PARA EL SECADO BASE AGUA) PZ,623.7
25474,33035 BORLA ESPONJA MORADA PERFECT IT 8IN PIEZA,864.35
25475,30805 3M DISCO HOOKIT TRIZACT P8000 5IN PIEZA,92.56
25476,3M33653 CARRO MOVIL EXTRACTORA PIEZA,"25,585.16"
25478,DF705M-3 RELLENADOR LIGERO TECHNIFILL 3LT DESCONTINUADO,649.03
25479,PREMFILL-3 RETO PREMIUM FILL RELL. LIGERO AUTOMOTRIZ 3LT,598.63
25480,RMFILL-3.45 MAXIFILL 63254 LIGHTWEIGHT BODYFILLER ROBERLO 3.45 KG,605.37
25481,RMLIGHT-3 MAXILIGHT 63041 MASILLA PREMIUM - GALON 3L,701.91
25482,RSFILL-3 SILVERLIGHT PLUS BODYFILLER 3LT,435.21
25483,"RMLIGHT-1 MAXILIGHT MASILLA PREMIUM - 0,9L",245.66
25484,RSFILL-1 SILVER LIGHT 67772 BODYFILLER 0.9LT,209.71
25485,M125T50-SM-250 *K ADL MATECENTE MULTIUSOS .250LT,83.31
25486,36014 EQUIPO AIRLESS G5 0.8 HP PIEZA,"7,054.33"
25490,YCM-SM-4MI RENZEL ANTIBACTERIAL MATE MEDIOS INTENSOS 4LT,830.45
25491,YCM-SM-19MI RENZEL ANTIBACTERIAL MATE MEDIOS INTENSOS CUB 19 LT,"3,663.88"
25492,YCM-SM-4PC RENZEL ANTIBACTERIAL MATE PASTELES CLAROS 4LT,830.45
25493,YCS-SM-4MI RENZEL ANTIBACTERIAL SATIN MEDIOS INTENSOS 4LT,830.45
25494,YCS-SM-4PC RENZEL ANTIBACTERIAL SATIN PASTELES CLAROS 4LT,830.45
25495,"TCA65Q CANDADO ACERO, REDONDO, 65MM, PU PIEZA",271.55
25496,"158-HE-CL20C CANDADO DE LATÓN, 20MM DE COMBINA PIEZA",68.31
25497,TPOCZ250 PORTACANDADO ACERO ZINCADO 2-1/2 PIEZA,24.43
25498,TPOCZ175 PORTACANDADO ACERO ZINCADO 1-3/4 PIEZA,20.11
25499,3M6800 RESPIRADOR CARA COMPLETA MEDIANO PIEZA,"5,204.64"
25509,SK2062-06L DADO HEXAGONAL LARGO 1/4 PULG X 6MM,22.33
25557,"ECODOB CONTACTO DUPLEX, 2 POLOS + TIERRA PIEZA",41.67
25558,EPAAPSEB PLACA CON INTERRUPTOR SENCILLO PIEZA,34.47
25559,YC003-19 RENZEL ANTIBACTERIAL SATÍN BASE T COLORES CLAROS 18.4LT,"3,125.93"
25560,YC005-19 RENZEL ANTIBACTERIAL SATÍN BASE C COLORES OBSCUROS 17.10LT,"2,219.26"
25561,TPISO5X PISTOLA METÁLICA CON 5 BOQUILLAS PIEZA,214.08
25562,ECABCO6 CABLE COAXIAL RG 6 METRO,5.03
25563,"TVARO14 VARILLA ROSCADA, 1/4 PULG X 1M PIEZA",21.55
25564,ETERAK55 JUEGO DE 55 TERMINALES AISLADAS PAQUETE,70.4
25565,TROTO1/2A8 ROTOMARTILLO 1/2 PULG PROFESIONAL 750 W PIEZA,997.06
25567,SPORTFLEXG-4 PINTURA DEPORTIVA GRIS CON ARENA 4LT,906.62
25568,40000250 SOPORTE DE TRABAJO (TIJERA) PIEZA,"1,563.65"
25569,19A4021300 TACO COLORLIFE 1.0 PIEZA,344.83
25570,19A9821283 TACO DE COLORLIFE 2.0 PIEZA,431.03
25571,IPS2232-4 MATIZANTE IPESA 4LT,965
25572,SPORTFLEXRT-19 PINT ACRIL DEPORT SPORTFLEX S/A ROJO TERRACOTA CUB19,"3,376.43"
25573,TTORM14X1 TORNILLO ACERO GALV TIPO MAQUINA 1/4 X 1 PULG PIEZA,0.98
25574,TTORM14X2 TORNILLO ACERO GALV TIPO MAQUINA 1/4 X 2 PULG PIEZA,1.63
25575,TTUE14 TUERCA GALVANIZADO DE 1/4 PULG PIEZA,0.37
25576,TPIBR2 PIJA HEX PUNTA DE BROCA 2 PULG PIEZA,1.51
25577,0359-0110 FLEXOMETRO 5 METROS TOP STEL,63.5
25578,"TSTI12 LLAVE PARA TUBO, STILSON DE ALUMINIO 12 PULG PIEZA",288.78
25579,TE16X24 ESCUADRA PARA CANTERO 16 X 24 PULG PIEZA,257.18
25580,YCM-SM-1PC RENZEL ANTIBACTERIAL MATE PASTELES CLAROS 1LT,230.68
25581,80PAS-SM-250A ESMALTE POLIURETANO PU70 REGULARES .250LT,171.25
25582,R800L10-SM-250 *K ADL REMOVEDOR DE PINTURA .250LT,47.73
25583,YC002-19 RENZEL ANTIBACTERIAL SATÍN BASE P COLORES PASTEL 18.4LT,"3,291.85"
25584,B125R BOTELLA DE PLASTICO ALCOHOLERA .125LT,5.45
25585,SP5301 RESPALDO DE MANO PARA 1/3 DE TIRA BONDO CON VELCRO PIEZA,110.61
25586,PCAHI50 CANDADO DE HIERRO 50 MM HERMEX BASIC PIEZA,60.34
25587,PBALTCMBP CERRADURA POMO TRUBAL TUBULAR CROMO MATE PIEZA,142.23
25588,"TCM20C CERRADURA PARA MUEBLE, MODELO 20 PIEZA",107.76
25590,TPIBR1C PIJA PUNTA DE BROCA 1 PULG CABEZA DE CRUZ PIEZA,0.42
25591,TPIBR1.2C PIJA PUNTA DE BROCA 1/2 PUNTA DE CRUZ,0.23
25593,TDES30R DESBROZADORA A GASOLINA 30CC 17 PULG PIEZA,"3,235.62"
25594,TCEP21JJ CERRADURA ENTRADA TIPO MARIPOSA LATÓN ANTIGUO PIEZA,"1,285.92"
25595,FILTROD12 FILTRO DE AIRE PARA PISTOLA MOTOR GUARD PIEZA,202.67
25596,YCS-SM-1MI RENZEL ANTIBACTERIAL SATIN MEDIOS INTENSOS 1LT,230.68
25597,YCS-SM-1PC RENZEL ANTIBACTERIAL SATIN PASTELES CLAROS 1LT,230.68
25598,PJD6BP JUEGO DE 6 DESARMADORES MANGO COMFORT PRETUL PIEZA,165.23
25599,TBU60 BARRETA DE UNA DE 3/4 PULG X 60 CM PIEZA,193.97
25600,S124-4 SOLVENTE S-124 4LT GALON,750.84
25601,DMD1651 PLATA CRISTAL .354LT,"1,487.94"
25602,60P206-SM-4 *K PROCOR HP EPX80 BINDER PARA EPÓXICO 4LT,"1,609.51"
25603,EMPLAYE-1 ROLLO DE PELICULA ESTIRABLE CALIBRE 60 PIEZA,330.45
25604,VOLCEDRAG CARETA ELEC. PARA SOLDAR PIEZA,982.13
25605,YC006-SM-4 PINT VINIL ANTIBACTERIAL MATE BLANCO RENZEL 4LT,813.21
25606,6301-12-1 1/2 PIJA C/FIJADORA ZINC CROMO 12 X 1 1/2 PIEZA,0.52
25607,158TR-DTJ-5B JUEGO DE 5 DESARMADORES MANGO COMFORT PIEZA,225.57
25608,TALG145 ALAMBRE GALV. NO. 14.5 ACERO KG,94.82
25609,147-060 ALAMBRE RECOCIDO. NO. 18 ACERO KG,70.78
25610,"300-RC-AW100 ACEITE MINERAL P/COMPRESOR GALON
3.8LT",665.62
25611,S-10316 5421 3M CINTA DE REDUCCIÓN DE RUIDO 1 PULG X 18YD,"5,076.07"
25612,S00016 REFLECTOR INFRARROJO SECATHERM 250W CLARO PIEZA,125.86
25613,SX1070-1 *K TAK RAGS PIEZA,47.8
25614,DSC SX1070 *K TAK RAGS PAQ 12 PIEZAS P12,573.59
25615,X209407000 PINTURA ESMALTE PPG COMEX GRIS PERLA GL,"1,018.46"
25616,X209408200 ESMALTE ALK COMEX RED CAMIAGE 1L,282.98
25617,X209408400 ESMALTE ALK COMEX TAVERN BUFF 1L,282.98
25618,X209408300 ESMALTE ALK COMEX BLUE SECLUSION 1L,282.98
25619,X209408500 ESMALTE ALK COMEX FIELD OAX 1L,429.18
25620,X209408600 ESMALTE ALK MODIF COMEX CAFE 1L,282.98
25621,44384-200 THINNER ACRILICO SIN METANOL TAM A/C 200LT,"7,871.43"
25622,X209414900 ESMALTE ACR PPG XCTEAC003 BCO MATE GAL,"1,018.46"
25623,X209408700 SELLADOR ACRISELLO ALCAL AXALTA TRANS 1L,118.68
25624,44384-SM-1 THINNER ACRILICO SIN METANOL TAM A/C 1LT,43.73
25625,RMULTIEX-1.5 MASILLA MULTIEXTENDER 61006 ROBERLO 1.5GR,826.48
25627,TE60114 ELECTRODO 6011 DE 1/8 BOLSA DE 1KG,86.2
25628,TCUE19M CUERDA 19MM POR METRO,20.4
25629,TPEPU16 GANCHO METALICO SOMBRERO Y ABRICO NEGRO PIEZA,56.03
25630,0001100 CINTA ROMPEVIENTOS 2.5 PULG [RO 20M2]/GRIS PIEZA,"1,225.67"
25631,ALA680-SM-1 *K ESMALTE ACRILICO NEGRO AUTOLUX 1 LT,231.98
25632,MAC-3E MORDAZA PARA ALIN. DE CHASIS ESTRECHA 3 TON PIEZA,"1,594.83"
25633,"TCASAX CASCO DE SEGURIDAD, AMARILLO, ALA PIEZA",142.23
25634,"TCASABX CASCO DE SEGURIDAD, BLANCO, ALA PIEZA",142.23
25635,DMD1695 MEDIUM ORANGE ALUMINUM .946LT,"4,165.45"
25636,KITRMFILL *K MAXIFILL 63254 LIGHTWEIGHT BODYFILLER 3.45KG CAJA 4PZ,"2,242.14"
25637,KITRSFILL *K SILVERLIGHT PLUS BODYFILLER 3LT CAJA 4 PZ,"1,671.59"
25639,"141-002 LLANTA PARA DIABLO DE 6"" DE 2 BALEROS",159.38
25640,CCA CAJA CALADA AUTOMOTRIZ DE PLASTICO PIEZA,240.67
25641,32180010 ACEITE PARA COMPRESOR VERMAR 946 ML,277.42
25642,TRO1220 RODAJA HULE RODAJA DE HULE PLACA GIRATORIA 150 KG PIEZA,400.87
25643,DT870-SM-500 *K REDUCTOR ALTO BRILLO MEDIO .500LT,190.31
25644,"KLINGNET100D-1 DISCO MALLA 6"" P100 N/H K/O PIEZA",19.82
25645,"KLINGNET180D-1 DISCO MALLA 6"" P180 N/H K/O PIEZA",19.82
25646,"18T8LED120MV65C TUBO LED DE 18W, 6500K° 127V PIEZA",95
25647,M564 DEPP VIOLETA .946 LT,"1,741.05"
25648,DMD1663 SUNSET RED PEARL .946LT,"1,441.96"
25649,31314 J-B WELD SILICON ROJO ALTA TEMP. 3 OZ PIEZA,199.71
25650,P742L50-SM-500 ADL PRIMER CROMATO DE ZINC .500LT,130.15
25651,DMD1666 GOLD YELLOW PEARL .946LT,"1,118.77"
25652,44270 CADENA GALVANIZADA CAGA-3/16 PULG 150850 METRO,49.13
25653,T99060-SM-500 *K SOLVENTE UNIVERSAL IMLAR BC LITRO .500LT,122.74
25654,TCT610MX COPA DE ALAMBRE TRENZ. GRUESO 4 PULG PIEZA,229.88
25655,ECP35 2.1 VOC HIGH PRODUCTION SURFACER 3.785LT,"4,355.65"
25656,TSR600N SOMBRERO NARANJA DE ALTA VISIBILIDAD CON REFLEJANTE PIEZA,127.87
25657,TCOMPKIT24S KIT COMPRESOR LIBRE DE ACEITE 24LT PIEZA,"4,094.83"
25659,EPOPO18 PORTALAMPARA DE PORCELANA 4-1/2 PULG PIEZA,24.43
25660,ELED60FX4 LAMPARA LED A19 60W E27 LUZ DE DÍA - PAQ 4 PIEZAS,86.2
25661,T99060-SM-250 *K SOLVENTE UNIVERSAL IMLAR BC LITRO .250LT,68.19
25662,KRCH-1 BOQUILLA TURBO DB 120 - LANZA PARA KARCHER PIEZA,"1,583.33"
25663,TDICOF4510 DISCO ABRASIVO CORTE EXTRAFINO MULT. 4-1/2 PULG PIEZA,14.37
25664,DMD1661 ORANGE PEARL .946LT,"1,459.49"
25665,TGUXPOLM GUANTES DE POLIAMIDA REC. NYLON T-MED PAR,122.13
25666,DMD1649 JET BLACK 3.785LT,"6,283.52"
25667,30P207-SM-1 *K PROCOR HP EPX80 PRIMARIO EPOXICO GRIS 1LT,423.79
25668,DEVOXCO-20 CONVERTIDOR DE OXIDO DEVOX 20LT,"6,666.67"
25669,CS-E CARETA PARA SOLDAR ELECTRONICA MIKELS PIEZA,"2,083.75"
25670,TESMU108 ESCALERA TELESCÓPICA MULTIPOS. 8 PELDAÑOS,"2,658.05"
25671,"A085788	FLEXOMETRO 5 M. X 1 PULG TOP STEEL AMARILLO PIEZA",54.43
25672,"A072303	EXTENSION USO RUDO 10 M. CAL. 16 TOPSTEEL PIEZA",203.76
25673,902994 MANIJA Y CERROJO DOBLE BRUNEI ACERO INOXIDABLE PIEZA,"1,415.24"
25675,PHIDE95P HILO REDONDO PARA DEZBROZADORA 12M 2.4MM,23.12
25676,TE60113 ELECTRODO 6011 DE 3/32 BOLSA DE 1KG,99.48
25677,34001400 MONOCAPA PERMACRON MS140 BLANCO 3.5LT,"3,473.33"
25678,"ECLPA CLAVIJA INDUSTRIAL, PLASTICA,2 POLOS PIEZA",21.55
25679,116812 ESCOBA HDX ANGULAR JUMBO PIEZA,291.67
25680,3M35829 KIT DE BLOQUE DE LIJADO FLEXIBLE PARA EXTRACCIÓN DE POLVO PIEZA,"3,689.96"
25681,57016 JALADOR PRETUL JALI-50 GRANDE PIEZA,94.82
25682,27010 CINTA DE TEFLON 1/2 X 6.6 MT PIEZA,5.6
25683,30P207-SM-500 *K PROCOR HP EPX80 PRIMARIO EPOXICO GRIS .500LT,235.44
25684,60P205-SM-1 PROCOR HP EPX80 INTERMEDIO EPÓXICO BLANCO 1LT,473.96
25685,60P205-SM-500 PROCOR HP EPX80 INTERMEDIO EPÓXICO BLANCO .500LT,263.31
25686,DEVOXCO-SM-4 *K CONVERTIDOR DE OXIDO DEVOX 4LT,"1,481.48"
25687,YZM-SM-4B ESMALTE SEC RAP MATE NOVOPERMO BASICOS 4LT,"1,249.25"
25688,ECS67-SM-500 *K A-CHROMATIC SEALER-BLACK .500LT,580.53
25689,TMAN1/2R-50 MANGUERA REFORZADA 3 CAPAS 1/2 PULG 50 MT ROLLO,581.72
25690,TMAN1/2R-70 MANGUERA REFORZADA 3 CAPAS 1/2 PULG 70 MT ROLLO,814.3
25691,M117-SM-1 *K JET BLACK .946LT,554.6
25692,YC001-SM-4 *K PINT VINIL ANTIBACTERIAL SATIN BLANCO RENZEL 4LT,813.21
25693,YZ009-SM-1 *K NOVOPERMO SECADO RAPIDO ALUMINIO MEDIO 1LT,258.58
25694,ALA632-SM-1 *K ESMALTE ACRILICO ALUMINIO MEDIANO AUTOLUX 1LT,216.59
25696,3309 CATALIZADOR PERMASOLID HS 3309 (RÁPIDO) LITRO,786.67
25697,3310 CATALIZADOR PERMASOLID HS 3310 (LENTO) 1LT,786.67
25698,GATESB80 BANDA DE TRANSIMISION EN V MOD. B-80 PIEZA,408.33
25699,GATESB83 BANDA DE TRANSIMISION EN V MOD. B-83 PIEZA,425
25700,GATESB56 BANDA GATESB56,284.48
25701,A087098 158TR-CAU-48ES CAUTIN LAPIZ TRUPER 101398 MJ2,711.18
25702,411678 FILTRO ESTÁNDAR P/AGUA POT. 1 PASO PIEZA,678.48
25703,411686 CARTUCHO P/FILTRO ESTÁNDAR PIEZA,350.88
25704,YC006-SM-1 *K PINT VINIL ANTIBACTERIAL MATE BLANCO RENZEL 1LT,225.89
25705,"3M7502 RESPIRADOR MEDIA CARA, MEDIANO PIEZA",949.7
25706,"06013890G0 PULIDORA Y LIJADORA 7"" GPO 12 3000 RPM","4,925.18"
25707,YC002-4 RENZEL ANTIBACTERIAL SATÍN BASE P COLORES PASTEL 3.88LT,754.07
25708,TKB26992 SC ESPUMA EXPANSIVA TEKBOND PU 230/300G/ML BEIGE PIEZA,106.2
25709,DF750M-1 PREMIUM LIGHT WEIGHT FILLER .946LT,125.44
25710,DF750M PREMIUM LIGHT WEIGHT FILLER 3.785LT,446.51
25711,DF708 LIGHT WEIGHT HARDENER FILLER 136GR,60.8
25712,DF708-1 LIGHT WEIGHT HARDENER FILLER 34GR,22.8
25713,ECS21 SELLADOR CROMATICO A LV - BLANCO 3.785LT,"4,297.54"
25714,ECS25 SELLADOR CROMATICO A LV - GRIS 3.785LT,"4,215.00"
25715,ECS27 SELLADOR CROMATICO A LV - NEGRO 3.785 LT,"4,215.00"
25716,4333 DESPACHADOR DE PAPEL P. ENMASC. 4 ROLLOS DE 6 A 24 PULG,"12,571.43"
25717,MX85038 CERRADURA PARA EMBUTIR ACERO INOX. MOD. 4030 TESA PIEZA,"1,375.05"
25718,H-MLED-2835SMD-127V/BC MANG. LED 2835 SMD 127V LUZ CAL. 25 MT,"1,823.33"
25719,T99060-SM-1 *K SOLVENTE UNIVERSAL IMLAR BC LITRO,220.94
25720,60P100-SM-4 *K PROCOR EPX50 EPOXICO BLANCO RA-26 4LTO,"1,417.21"
25721,TEXA4B EXTRACTOR DE AIRE 4 PULG COLOR BLANCO PIEZA,380.75
25722,PGOTP GOGGLE DE SEGURIDAD CON VENTILACIÓN DIRECTA PIEZA,43.1
25723,TGUINDG GUANTES DE USO INDUSTRIAL GRANDES,150.87
25724,TCH50PL CANDADO DE HIERRO COLOR LATON 50 MM LARGO PIEZA,57.47
25725,BMA20 BROCHA LA MAESTRA 2 PULG PIEZA,26.2
25726,BMA30 BROCHA LA MAESTRA 3 PULG PIEZA,48.47
25727,BMA40 BROCHA LA MAESTRA 4 PULG PIEZA,75.25
25729,TREPPIPE1/2 BARRA DE SILICON REPUESTO PAQ 12 PIEZAS,43.1
25730,TMUT105 MULTIMETRO PROF. PARA MTTO. AUTMOTRIZ PIEZA,854.88
25731,TLL19 LLAVE PARA MAGUERA - ENTRADA 1/2 PULG PIEZA,89.08
25732,DMD1750-SM-GR *K VIVID RED RUBY 1GR,16.12
25733,YC001-4 PINT VINIL ANTIBACTERIAL SATIN BLANCO RENZEL 4LT,794.12
25734,A781 DISCO AUST COR/INOX 4 1/2 MOD-781 AUSTROMEX PIEZA,17.12
25735,MX195-SM-250 *K ACCELERATOR .250 LT,179.05
25736,GARLOCK-1 HULE ROJO DE SELLO GARLOCK 1/8 1MT X 1MT,"4,372.50"
25737,ECIN5025N CINCHO PLASTICO NEGRO 0.25 X 25 CM BOLSA DE 50 PZS,51.72
25738,ECIN5040N CINCHO PLASTICO NEGRO 0.25 X 40 CM BOLSA DE 25 PZS,43.1
25739,TBCT1/2X6 BROCA PARA CONCRETO 1/2 X 6 PULG PIEZA,41.67
25740,TTAE1/4TG TAQUETE EXPANSIVO 1/4 PULG C/ TORNILLO PZ,3.95
25741,RT16171-4 ESMALTE ACRILICO NEGRO MATE RETO 4LT,"1,761.37"
25742,RT16171-1 ESMALTE ACRILICO NEGRO MATE RETO 1LT,489.27
25743,PC-187-DD1126 CAPAMANGA IMPERMEABLE AMARILLO JYRSA PZ,515.8
25744,RTC205-500 CATALIZADOR PARA ESMALTE ACRILICO RETO .500LT,752.31
25745,MX195-SM-125 *K ACCELERATOR .125,99.47
25746,YCM-SM-1MI RENZEL ANTIBACTERIAL MATE MEDIOS INTENSOS 1LT,230.68
25747,YU-SM-1P PINT VINIL ETERNAVIN PASTELES GAL 1LT,119.02
25748,YQ-SM-1PC TREYD PLUS PASTELES CLAROS 1LTO,54.01
25749,YU100-SM-1 *K PINT ETERNAVIN PLUS BLANCO 1LT,99.67
25750,YQ100-SM-1 *K PINT TREYD PLUS BLANCO 1LT,48.61
25751,28746 CEMENTO BLANCO 1 KG BOLSA,35.92
25753,TLPB10 LIMA PLANA BASTARDA NO .10 PULG,168.96
25754,DSX350 *K DESENGRASANTE 3.785LT,550.58
